target,group,p_group,base,delta,lo95,hi95,lob,hib,ratio,mean_ret,n_avg,n_anchor
L60: 60일 −40%↓,rv63 Q5(상위20%),16.495434340522287,4.078546588657595,12.41688775186469,10.02836925879415,15.070530955717564,8.933455051535898,16.933623831228726,4.044439356508997,0.5297784669139405,677.4059405940594,101
L60: 60일 −40%↓,rv63 Q1(하위20%),0.08945032494224453,4.078546588657595,-3.9890962637153473,-5.070848232268771,-3.095894979001657,-5.81394747407562,-2.7394413367884622,0.02193191201763029,2.373969162875042,674.7821782178218,101
L60: 60일 −40%↓,prox52 Q5(상위20%),1.4100023322396709,4.078546588657595,-2.668544256417923,-3.323765542263381,-2.052151007425714,-3.6744835602971535,-1.6485619188463436,0.34571195929473403,2.846066757545198,675.9207920792079,101
L60: 60일 −40%↓,prox52 Q1(하위20%),13.627004768606318,4.078546588657595,9.548458179948728,7.568882229339586,11.7761691295414,6.7384407698152,13.033510385002113,3.3411423585310778,-0.4923429441321321,676.6633663366337,101
L60: 60일 −40%↓,vol_cv Q5(상위20%),12.933961180536835,4.078546588657595,8.855414591879237,7.366074157141853,10.50731169486313,6.630682129301853,11.546902497238298,3.1712182022159747,-2.072256166314259,675.5148514851485,101
L60: 60일 −40%↓,vol_cv Q1(하위20%),0.8803716490203712,4.078546588657595,-3.1981749396372217,-3.9228925288698617,-2.5351860304466696,-4.428586778122614,-2.207919659940208,0.21585425834503832,4.000442796322401,676.7029702970297,101
L60: 60일 −40%↓,price Q5(상위20%),4.255077781310231,4.078546588657595,0.17653119265263817,-0.6666896614887656,0.9686136682290989,-1.0952844381429316,1.4295682325514585,1.0432828677606791,0.9964590455755873,677.3366336633663,101
L60: 60일 −40%↓,price Q1(하위20%),6.426539952675848,4.078546588657595,2.3479933640182558,1.604383731031202,3.105289667015585,1.213471699296644,3.4225297576873666,1.575693647964695,4.105074996581578,675.8712871287129,101
L60: 60일 −40%↓,mcap Q5(상위20%),1.8202727841978759,4.078546588657595,-2.2582738044597184,-3.1461145853695007,-1.369152998954304,-3.626151149035594,-0.8455608633785379,0.44630427644495707,3.0825376895336727,544.9702970297029,101
L60: 60일 −40%↓,mcap Q1(하위20%),9.888142921862986,4.078546588657595,5.809596333205393,4.46006957823421,7.254418877028338,3.813999532833274,8.339682354598315,2.424428091458323,1.7086470985270146,544.6336633663366,101
L60: 60일 −40%↓,bm Q5(상위20%),1.8803802675314247,4.078546588657595,-2.1981663211261693,-2.676027243641659,-1.7703133219692144,-3.009558803957926,-1.5188654347704642,0.46104175265785785,3.7562443764654945,473.05940594059405,101
L60: 60일 −40%↓,bm Q1(하위20%),12.209704215648767,4.078546588657595,8.13115762699117,6.695454143030005,9.731748241927363,6.066400090346038,10.907679526661596,2.9936409822076953,-1.1240270996216781,472.43564356435644,101
L60: 60일 −40%↓,roa Q5(상위20%),1.1859622371386633,4.078546588657595,-2.892584351518931,-3.539634716418012,-2.3044968149342098,-3.9420033190436836,-1.964494255295735,0.2907806031778121,3.2664072730288445,497.5247524752475,101
L60: 60일 −40%↓,roa Q1(하위20%),13.227451327471531,4.078546588657595,9.148904738813938,7.115364655798831,11.510715134997215,6.084099792677161,13.003019962888695,3.243177695764704,1.8028689329728034,497.1188118811881,101
L60: 60일 −40%↓,rev_g Q5(상위20%),4.824547839498169,4.078546588657595,0.7460012508405737,0.24204903529356597,1.3026480645850849,-0.002120369456140158,1.6298500974026815,1.1829086010480294,5.477436457489409,398.5742574257426,101
L60: 60일 −40%↓,rev_g Q1(하위20%),5.695655153110423,4.078546588657595,1.6171085644528296,0.8726070174499055,2.5699350161447265,0.5610857072632744,3.2219225857102236,1.3964913797846503,1.8360083768025968,397.8811881188119,101
L60: 60일 −40%↓,rev_acc Q5(상위20%),4.942763182007901,4.078546588657595,0.8642165933503075,0.38813461234336954,1.3814712310553525,0.19118488571544312,1.785499994754799,1.211893274862591,3.001229303539906,384.63366336633663,101
L60: 60일 −40%↓,rev_acc Q1(하위20%),4.8670023723444915,4.078546588657595,0.7884557836868978,0.12090915976657428,1.5318030698472673,-0.29966532495825615,2.0999990689137285,1.1933178318667699,3.8629701061412316,384.54455445544556,101
L60: 60일 −40%↓,sp Q5(상위20%),2.4933590451813044,4.078546588657595,-1.5851875434762888,-2.2923352067613285,-0.9910006869683602,-2.7499558489564,-0.6507609279985878,0.6113351879111337,3.971541907171979,348.019801980198,101
L60: 60일 −40%↓,sp Q1(하위20%),7.379062035901776,4.078546588657595,3.300515447244183,2.2813851891107086,4.405169841862075,1.726729726156397,5.039290619108443,1.8092381380227183,1.4912108712405903,347.5247524752475,101
L60: 60일 −40%↓,opm Q5(상위20%),1.0929554938655903,4.078546588657595,-2.9855910947920044,-3.716805858099156,-2.3432725032720816,-4.20185187920742,-2.006793944344921,0.26797670937610246,3.342697827796153,324.5049504950495,101
L60: 60일 −40%↓,opm Q1(하위20%),11.216581673776993,4.078546588657595,7.138035085119398,5.084957810093921,9.41760004057089,4.169556309466351,10.86553653153871,2.7501418532205113,2.447373194607855,324.44554455445547,101
L60: 60일 −40%↓,asset_g Q5(상위20%),4.760307758517772,4.078546588657595,0.6817611698601788,0.20988422290144368,1.188891745426554,-0.04299588489180215,1.5469059461864023,1.1671578723058234,4.029917816491076,510.1188118811881,101
L60: 60일 −40%↓,asset_g Q1(하위20%),8.347785066854367,4.078546588657595,4.269238478196773,2.8286065652786214,5.974273453933311,2.0936660684395996,7.097374736129446,2.046754863624579,1.3394344541099343,508.61386138613864,101
L60: 60일 −40%↓,sue Q5(상위20%),2.8880084325734874,4.078546588657595,-1.1905381560841068,-1.5614550419580604,-0.8452710796364398,-1.787082423357421,-0.6462638070197315,0.7080974483913008,4.239293313890313,454.51485148514854,101
L60: 60일 −40%↓,sue Q1(하위20%),3.7315779732765177,4.078546588657595,-0.3469686153810758,-0.7410607559858702,0.08653504881463224,-0.9439329989960524,0.3261136641754332,0.9149283677803279,2.9292077579367475,454.1089108910891,101
L60: 60일 −40%↓,ins_npr Q5(상위20%),3.4887210694303548,4.078546588657595,-0.6342363898999244,-1.210959678682509,-0.11642481775953405,-1.5778353628360646,0.1640567559020225,0.8553834052386358,2.777239241811738,292.5742574257426,90
L60: 60일 −40%↓,dtc Q5(상위20%),3.5788274946427148,4.078546588657595,-0.49971909401487935,-1.16102761771302,0.17841747277213954,-1.51770600733433,0.5899788651146375,0.8774761834510865,3.994034673208934,646.0792079207921,101
L60: 60일 −40%↓,dtc Q1(하위20%),9.256951057133227,4.078546588657595,5.178404468475632,4.102505975840945,6.400131912443565,3.524206400038701,7.419995547711055,2.269669073506904,-0.2729680568673807,644.8019801980198,101
L60: 60일 −40%↓,svr20 Q5(상위20%),2.3499567890701867,4.078546588657595,-1.7285897995874067,-2.3583748048109148,-1.181734997881663,-2.8387755904890897,-0.8604372997714955,0.5761750510844715,3.866670811854663,663.6534653465346,101
L60: 60일 −40%↓,svr20 Q1(하위20%),3.3736968663251576,4.078546588657595,-0.7048497223324368,-1.149518816005132,-0.33100104141048253,-1.4652094027892415,-0.10474830303981317,0.8271811521553736,2.8341959861879746,661.049504950495,101
L60: 60일 −40%↓,days_since_ea Q5(상위20%),2.335687306977247,4.078546588657595,-1.742859281680347,-2.245466136758797,-1.2368756557212661,-2.541947436257576,-0.962543991705166,0.5726763826782743,3.761121585199638,519.2574257425742,101
L60: 60일 −40%↓,days_since_ea Q1(하위20%),5.1639903732799155,4.078546588657595,1.0854437846223228,0.3265317592639932,1.836875870376545,-0.1069290898800398,2.396895200355745,1.2661349480819788,3.0326497514386603,517.6435643564356,101
L60: 60일 −40%↓,ins_clu=1,3.790689299643571,4.078546588657595,-0.3322681596867075,-1.0992749438064566,0.5918784304532044,-1.5283680186808168,1.421997009368415,0.9294216008676834,2.6717001912662566,120.95049504950495,90
L60: 60일 −40%↓,ipo1y=1,12.822341528824982,4.078546588657595,8.743794940167385,7.3181000558080695,10.094637699130208,6.237706651453721,11.213217278629514,3.1438506953638363,2.5759765590108707,100.04950495049505,101
L60: 60일 −40%↓,ma200_up=1,2.7533993789006117,4.078546588657595,-1.3251472097569819,-1.6813331913220446,-0.9937340229240461,-1.8926881735918077,-0.8134775878074374,0.6750932762562509,3.926400778176621,2017.8910891089108,101
L60: 60일 −40%↓,sp500_now=1,0.3749468296435901,4.078546588657595,-3.7035997590140046,-4.566135806166515,-2.9396326361266465,-5.142771408244604,-2.5856777418013124,0.0919314813483593,4.723514519093091,496.71287128712873,101
L60: 60일 −40%↓,base top50,2.596888260254597,4.078546588657595,-1.4816583284029972,-2.6535641437413005,-0.10056079453121766,-3.203997454883551,0.9121785381325086,0.636719037972135,7.230474066068498,49.98019801980198,101
L60: 60일 −40%↓,base top10,2.5742574257425743,4.078546588657595,-1.5042891629150197,-2.6932150162391144,0.15404257203459443,-3.2803082800054404,1.323429612950824,0.6311702881858855,12.228080066553083,10.0,101
L60: 60일 −40%↓,rv63 Q5 ∩ mom12 Q5,11.398044113808565,4.078546588657595,7.319497525150972,5.209699211076149,9.372004813242485,4.0932094722644345,10.723313122482613,2.7946337907494874,4.769228979910483,227.79207920792078,101
L60: 60일 −40%↓,rev_g Q5 ∩ mom12 Q5,4.846584680066866,4.078546588657595,0.7680380914092725,-0.11126084892050277,1.7967977337060317,-0.47386423442577824,2.5151099910244565,1.1883117122028664,8.463453986541039,139.93069306930693,101
L60: 60일 −40%↓,rev_g Q5 ∩ prox52 Q5,2.3828909900911044,4.078546588657595,-1.6956555985664887,-2.6183128721572517,-0.7059895766797002,-3.2388295286621966,0.035061429001353284,0.5842500357156407,4.172067687379841,69.85148514851485,101
L60: 60일 −40%↓,size_amt Q1 ∩ mom12 Q5,8.57918853478644,4.078546588657595,4.500641946128847,3.141685390142858,6.042585825352731,2.3257700596749484,7.335374547611153,2.1034916111158553,1.5215658161932781,91.0,101
