date,symbol,rule,ret,hold
20240813,CVNA,TP30,-8.840194289412063,20
20240813,CVNA,SL10,-10.765244043360312,19
20240813,CVNA,SL15,-8.840194289412063,20
20240813,CVNA,SL20,-8.840194289412063,20
20240813,CVNA,TR10,-3.6521253415396138,16
20240813,CVNA,TR15,-8.92894088052607,17
20240813,CVNA,TP20_SL10,-10.765244043360312,19
20240813,CVNA,SPIKE10,-8.840194289412063,20
20240813,CVNA,RANK100_20,-8.840194289412063,20
20240813,CVNA,RANK300_20,-8.840194289412063,20
20240813,CVNA,h40,29.749469258667794,40
20240813,CVNA,h60,63.10327923601893,60
20240813,CVNA,RANK100_60,63.10327923601893,60
20240813,CVNA,RANK300_60,63.10327923601893,60
20240813,AEM,h20,2.5510549630460178,20
20240813,AEM,TP10,2.5510549630460178,20
20240813,AEM,TP15,2.5510549630460178,20
20240813,AEM,TP20,2.5510549630460178,20
20240813,AEM,TP30,2.5510549630460178,20
20240813,AEM,SL10,2.5510549630460178,20
20240813,AEM,SL15,2.5510549630460178,20
20240813,AEM,SL20,2.5510549630460178,20
20240813,AEM,TR10,2.5510549630460178,20
20240813,AEM,TR15,2.5510549630460178,20
20240813,AEM,TP20_SL10,2.5510549630460178,20
20240813,AEM,SPIKE10,2.5510549630460178,20
20240813,AEM,RANK100_20,2.5510549630460178,20
20240813,AEM,RANK300_20,2.5510549630460178,20
20240813,AEM,h40,1.3453222588984515,40
20240813,AEM,h60,7.827679631206186,60
20240813,AEM,RANK100_60,1.3453222588984515,40
20240813,AEM,RANK300_60,1.3453222588984515,40
20240813,BSX,h20,9.246581193059654,20
20240813,BSX,TP10,9.246581193059654,20
20240813,BSX,TP15,9.246581193059654,20
20240813,BSX,TP20,9.246581193059654,20
20240813,BSX,TP30,9.246581193059654,20
20240813,BSX,SL10,9.246581193059654,20
20240813,BSX,SL15,9.246581193059654,20
20240813,BSX,SL20,9.246581193059654,20
20240813,BSX,TR10,9.246581193059654,20
20240813,BSX,TR15,9.246581193059654,20
20240813,BSX,TP20_SL10,9.246581193059654,20
20240813,BSX,SPIKE10,9.246581193059654,20
20240813,BSX,RANK100_20,9.246581193059654,20
20240813,BSX,RANK300_20,9.246581193059654,20
20240813,BSX,h40,14.199155741953607,40
20240813,BSX,h60,13.856697215733194,60
20240813,BSX,RANK100_60,13.856697215733194,60
20240813,BSX,RANK300_60,13.856697215733194,60
20240813,MSFT,h20,2.3652750091248453,20
20240813,MSFT,TP10,2.3652750091248453,20
20240813,MSFT,TP15,2.3652750091248453,20
20240813,MSFT,TP20,2.3652750091248453,20
20240813,MSFT,TP30,2.3652750091248453,20
20240813,MSFT,SL10,2.3652750091248453,20
20240813,MSFT,SL15,2.3652750091248453,20
